241,2023-09-07 00:00:00,FQ1,0,500,15,10,17,20
242,2023-09-07 00:00:00,FQ2,0,1700,12,40,17,20
243,2023-09-08 00:00:00,FQ3,0,1150,8,20,12,0
244,2023-09-08 00:00:00,FQ2,0,100,14,45,15,0
245,2023-09-08 00:00:00,FQ1,0,500,15,10,17,20
246,2023-09-09 00:00:00,FQ7,0,1900,8,20,15,52
247,2023-09-09 00:00:00,MQ1,0,1300,8,20,17,20
248,2023-09-11 00:00:00,FQ3,0,500,13,25,15,0
249,2023-09-11 00:00:00,FQ7,0,1350,12,40,17,20
250,2023-09-11 00:00:00,FQ1,0,350,15,10,17,20
251,2023-09-11 00:00:00,FQ2,0,1600,12,54,17,20
252,2023-09-11 00:00:00,MQ1,0,1500,8,20,17,20
253,2023-09-12 00:00:00,FQ2,0,1000,14,0,16,50
254,2023-09-12 00:00:00,FQ1,0,450,15,10,17,20
255,2023-09-12 00:00:00,FQ3,0,1950,10,30,17,20
256,2023-09-12 00:00:00,FQ7,0,1020,14,0,17,20
257,2023-09-12 00:00:00,MQ1,0,1650,8,20,17,20
258,2023-09-13 00:00:00,FQ3,0,1850,8,20,15,0
259,2023-09-13 00:00:00,FQ1,0,350,15,10,17,20
260,2023-09-13 00:00:00,FQ7,0,1130,8,20,12,0
261,2023-09-13 00:00:00,FQ7,0,600,15,10,17,20
262,2023-09-13 00:00:00,FQ2,0,1350,8,20,12,0
263,2023-09-13 00:00:00,FQ2,0,850,15,10,17,20
264,2023-09-13 00:00:00,MQ1,0,1550,8,20,17,20
265,2023-09-14 00:00:00,FQ3,0,700,8,20,10,38
266,2023-09-14 00:00:00,FQ7,0,700,8,20,10,35
267,2023-09-14 00:00:00,FQ2,0,800,8,20,10,30
268,2023-09-14 00:00:00,FQ6,0,500,8,50,10,25
269,2023-09-14 00:00:00,MQ1,0,1500,8,20,17,20
270,2023-09-15 00:00:00,MQ1,0,1450,8,20,17,20
271,2023-09-19 00:00:00,FQ7,0,40,17,10,17,20
272,2023-09-19 00:00:00,FQ1,0,200,16,30,17,20
273,2023-09-20 00:00:00,FQ7,0,760,15,10,17,20
274,2023-09-20 00:00:00,FQ1,0,450,15,10,17,20
275,2023-09-20 00:00:00,FQ2,0,2600,9,33,17,20
276,2023-09-20 00:00:00,MQ1,0,850,11,30,17,20
277,2023-09-20 00:00:00,FQ3,0,1930,8,20,15,0
278,2023-09-21 00:00:00,FQ3,0,550,8,20,10,0
279,2023-09-21 00:00:00,FQ7,0,770,15,10,17,20
280,2023-09-21 00:00:00,FQ1,0,550,15,10,17,20
281,2023-09-21 00:00:00,FQ2,0,2800,8,20,16,30
282,2023-09-21 00:00:00,MQ1,0,1300,8,20,17,20
283,2023-09-22 00:00:00,FQ6,0,980,11,20,15,0
284,2023-09-22 00:00:00,FQ1,0,1750,8,20,17,20
285,2023-09-22 00:00:00,FQ7,0,700,15,10,17,20
286,2023-09-22 00:00:00,MQ1,0,1500,8,20,17,20
